Culture_ID,Plant_ID,Subspecies,55_12,69_12,55_810,69_810,188,190,191
48656,1074506,None,177.91,,2.67,0.435,,102.608348315,18.2550512487
48656,1074507,None,203.51,,3.17,0.484,,92.3683880126,18.7978906444
48656,1074508,None,205.63,,3.96,0.644,,102.313262626,21.0386761938
48656,1074509,None,167.29,,2.79,0.477,,110.654741935,18.5114317784
48656,1074510,None,73.37,,2.82,0.404,,82.9494113475,6.08599831057
48656,1074511,None,88.47,,2.75,0.389,,81.1415454545,7.17859252636
48656,1074512,None,168.81,,3.39,0.572,,108.418563422,18.3021376912
48656,1074513,None,127.52,,2.6,0.451,,113.148538462,14.4287016246
48656,1074515,None,124.48,,2.46,0.404,,103.914642276,12.9352946706
48656,1074516,None,179.43,,2.73,0.427,,96.0972564103,17.2427307177
48656,1074517,None,190.36,,2.67,0.494,,124.705726592,23.738982114
48656,1074518,None,164.74,,2.84,0.483,,109.757422535,18.0814377885
48656,1074519,None,163.23,,3.24,0.477,,86.9092222222,14.1861923433
48656,1074520,None,227.45,,2.99,0.468,,96.2087391304,21.8826777152
48656,1074521,None,185.20,,3.27,0.52,,98.7084067278,18.280796926
48656,1074522,None,179.74,,5.31,0.818,,93.7359642185,16.8481022086
48656,1074524,None,85.90,,2.7,0.443,,103.761074074,8.91307626296
48656,1074525,None,120.37,,3.32,0.492,,87.8797710843,10.5780880454
48656,1074526,None,50.62,,2.56,0.364,,81.8745,4.14448719
48656,1074527,None,119.37,,2.56,0.408,,99.062,11.82503094
48656,1074528,None,263.26,,2.29,0.37,,101.259052402,26.6574581353
48656,1074529,None,211.55,,2.57,0.388,,90.6597626459,19.1790727877
48656,1074530,None,226.28,,2.18,0.323,,87.8521376147,19.8791816994
48656,1074531,None,246.90,,2.2,0.377,,111.050636364,27.4184021182
48656,1074532,None,10.84,,1.63,0.219,,74.0428282209,0.802624257914
48656,1074533,None,2.09,,1.56,0.245,,96.7382820513,0.202183009487
48656,1074534,None,3.88,,1.18,0.174,,87.1446271186,0.33812115322
48656,1074535,None,31.40,,3.23,0.524,,101.916102167,3.20016560805
48656,1074537,None,5.97,,1.97,0.302,,92.9864923858,0.555129359543
48656,1074538,None,0.64,,.58,0.071,,62.1007931034,0.0397445075862
48656,1074540,None,5.51,,1.52,0.219,,83.7659473684,0.46155037
48656,1074541,None,27.12,,2.91,0.566,,134.188718213,3.63919803794
48656,1074542,None,24.71,,2.30,0.369,,100.121782609,2.47400924826
48656,1074543,None,21.08,,2.07,0.306,,87.5130869565,1.84477587304
48656,1074544,None,24.05,,2.50,0.374,,89.287,2.14735235
48656,1074545,None,27.4,,2.23,0.38,,110.090587444,3.01648209596
48656,1074547,None,1.35,,1.03,0.132,,67.8423398058,0.0915871587379
48656,1074549,None,16.16,,2.19,0.314,,83.0659954338,1.34234648621
48656,1074552,None,0.65,,0.60,0.102,,109.687,0.07129655
48656,1074553,None,14.48,,2.53,0.413,,102.928106719,1.4903989853
48656,1074554,None,12.52,,1.76,0.292,,105.596090909,1.32206305818
48656,1074555,None,2.24,,1.67,0.363,,157.052269461,0.351797083593
48656,1074556,None,53.64,,2.66,0.391,,86.679481203,4.64948737173
48656,1074557,None,99.72,,3.29,0.423,,68.2584285714,6.80673049714
48656,1074558,None,138.36,,3.02,0.438,,84.7201125828,11.721874777
48656,1074559,None,127.05,,3.33,0.413,,63.711024024,8.09448560225
48656,1074565,None,137.32,,2.32,0.329,,81.4973448276,11.1912153917
48656,1074566,None,134.78,,2.14,0.304,,81.7430747664,11.017331617
48656,1074567,None,87.28,,2.1,0.271,,68.7346190476,5.99915755048
48656,1074568,None,126.25,,2.51,0.359,,82.7148884462,10.4427546663
48656,1074569,None,87.28,,3.35,0.509,,91.6272985075,7.99723061373
48656,1074570,None,79.92,,2.63,0.36,,76.5691292776,6.11940481186
48656,1074571,None,135.18,,2.73,0.419,,93.1668534799,12.5942952534
48656,1074572,None,71.78,,2.46,0.348,,81.1504146341,5.82497676244
48656,1074573,None,43.73,,3.31,0.456,,77.4513504532,3.38694755532
48656,1074574,None,35.88,,3.29,0.472,,83.1520455927,2.98349539587
48656,1074575,None,40.61,,3.48,0.492,,81.0663103448,3.2921028631
48656,1074576,None,55.76,,2.86,0.375,,70.8058811189,3.94813593119
48656,1074578,None,110.72,,2.43,0.343,,80.8392633745,8.95052324082
48656,1074579,None,131.47,,2.45,0.351,,82.9523061224,10.9057396859
48656,1074580,None,45.28,,2.18,0.303,,78.6778256881,3.56253194716
48656,1074581,None,120.59,,2.36,0.324,,76.9751355932,9.28243160119
48656,1074582,None,8.20,,2.03,0.284,,79.5884778325,0.652625518227
48656,1074583,None,12.93,,1.29,0.205,,98.6017286822,1.27492035186
48656,1074585,None,1.66,,1.2,0.168,,79.687,0.13228042
48656,1074587,None,15.53,,2.38,0.415,,114.056747899,1.77130129487
48656,1074590,None,2.86,,1.91,0.198,,43.351921466,0.123986495393
48656,1074591,None,3.30,,1.43,0.22,,93.5331538462,0.308659407692
48656,1074592,None,13.05,,2.23,0.35,,96.6376726457,1.26112162803
48656,1074593,None,8.78,,1.59,0.226,,81.8253647799,0.718426702767
48656,1074596,None,1.36,,.82,0.083,,40.9065121951,0.0556328565854
48656,1074597,None,2.98,,1.3,0.159,,61.9946923077,0.184744183077
48656,1074599,None,3.19,,1.27,0.119,,33.3877874016,0.106507041811
48656,1074602,None,2.03,,1.16,0.154,,72.4456206897,0.14706461
48656,1074603,None,7.32,,1.42,0.221,,95.3208028169,0.69774827662
48656,1074604,None,12.89,,1.65,0.237,,83.3233636364,1.07403815727
48656,1074605,None,8.25,,1.63,0.206,,66.0673680982,0.54505578681
48656,1074606,None,139.63,,3.02,0.549,,121.47507947,16.9615653464
48656,1074607,None,141.83,,2.87,0.52,,120.87166899,17.1432288128
48656,1074608,None,137.17,,2.81,0.466,,105.523298932,14.4746309146
48656,1074609,None,54.71,,2.63,0.484,,123.717418251,6.76857995251
48656,1074610,None,72.99,,1.88,0.33,,115.218914894,8.40982859809
48656,1074612,None,18.94,,1.52,0.262,,112.055421053,2.12232967474
48656,1074613,None,46.91,,1.74,0.361,,147.158264368,6.90319418149
48656,1074614,None,24.74,,1.75,0.264,,90.5441428571,2.24006209429
48656,1074615,None,145.96,,3.09,0.66,,153.27923301,22.3726368501
48656,1074616,None,114.63,,2.90,0.517,,117.962862069,13.522082879
48656,1074617,None,106.58,,2.34,0.446,,130.285290598,13.885806272
48656,1074618,None,110.73,,2.59,0.477,,123.85688417,13.7146727841
48656,1074619,None,139.43,,3.01,0.561,,126.065737542,17.5773457854
48656,1074620,None,71.71,,2.86,0.436,,92.1345524476,6.60696875601
48656,1074621,None,162.75,,2.92,0.548,,127.358232877,20.7275524007
48656,1074622,None,141.85,,3.45,0.631,,122.585550725,17.3887603703
48656,1074624,None,20.15,,1.52,0.253,,106.134368421,2.13860752368
48656,1074625,None,20.53,,2.06,0.336,,102.793796117,2.11035663427
48656,1074626,None,64.67,,2.37,0.446,,127.872654008,8.26952453473
48656,1074627,None,58.60,,2.83,0.531,,127.319508834,7.46092321767
48656,1074628,None,117.66,,2.69,0.498,,124.817111524,14.6859813419
48656,1074629,None,196.17,,2.88,0.567,,136.562,26.78936754
48656,1074630,None,138.46,,2.56,0.511,,139.296375,19.2869760825
48656,1074631,None,156.30,,2.84,0.528,,125.602492958,19.6316696493
48656,1074632,None,0.62,,.56,0.087,,95.0441428571,0.0589273685714
48656,1074633,None,6.50,,1.32,0.211,,99.5354848485,0.646980651515
48656,1074634,None,11.01,,1.49,0.294,,137.002436242,1.50839682302
48656,1074635,None,4.32,,1.99,0.34,,110.541271357,0.477538292261
48656,1074636,None,7.31,,1.78,0.332,,126.203853933,0.922550172247
48656,1074637,None,5.64,,1.26,0.234,,125.401285714,0.707263251429
48656,1074638,None,12.72,,2.09,0.417,,139.2085311,1.7707325156
48656,1074639,None,2.95,,1.69,0.29,,111.284633136,0.328289667751
48656,1074640,None,5.65,,1.48,0.288,,134.281594595,0.758691009459
48656,1074641,None,4.21,,1.34,0.391,,231.478044776,0.974522568507
48656,1074642,None,2.29,,1.11,0.221,,138.786099099,0.317820166937
48656,1074643,None,1.84,,1.22,0.232,,129.850934426,0.238925719344
48656,1074644,None,1.30,,1.09,0.21,,132.347550459,0.172051815596
48656,1074645,None,17.40,,1.66,0.303,,122.217120482,2.12657789639
48656,1074646,None,5.68,,1.25,0.205,,103.687,0.58894216
48656,1074647,None,10.32,,2.1,0.365,,113.49652381,1.17128412571
48656,1074649,None,2.50,,2.34,0.429,,123.020333333,0.307550833333
48656,1074650,None,3.73,,1.22,0.244,,139.687,0.52103251
48656,1074652,None,0.79,,0.7,0.138,,136.829857143,0.108095587143
48656,1074653,None,10.60,,1.68,0.326,,133.734619048,1.4175869619
48656,1074654,None,12.86,,1.81,0.362,,139.687,1.79637482
48656,1074655,None,10.18,,1.48,0.298,,141.038351351,1.43577041676
48656,1074656,None,170.73,,3.90,0.607,,95.328025641,16.2753538177
48656,1074657,None,220.34,,3.78,0.642,,109.528269841,24.1334589768
48656,1074658,None,186.72,,3.85,0.641,,106.180506494,19.8260241725
48656,1074659,None,188.07,,3.13,0.421,,74.1917923323,13.9532503839
48656,1074661,None,109.14,,2.89,0.55,,129.998418685,14.1880274153
48656,1074662,None,114.45,,2.82,0.535,,129.403312057,14.8102090649
48656,1074663,None,66.48,,2.37,0.385,,102.134257384,6.78988543089
48656,1074664,None,109.26,,3.24,0.467,,83.8228024691,9.15847939778
48656,1074665,None,191.35,,2.62,0.382,,85.4885267176,16.3582295874
48656,1074666,None,14,,2.40,0.483,,140.937,1.973118
48656,1074667,None,137.75,,1.98,0.368,,125.545585859,17.293904452
48656,1074668,None,203.87,,2.96,0.555,,127.187,25.92961369
48656,1074669,None,119.28,,3.55,0.564,,98.5602394366,11.75626536
48656,1074670,None,135.58,,3.67,0.673,,123.065746594,16.6852539232
48656,1074671,None,196.27,,3.61,0.75,,147.443232687,28.9386832795
48656,1074672,None,198.23,,3.48,0.608,,114.399643678,22.6774413663
48656,1074673,None,35.44,,2.49,0.392,,97.1167188755,3.44181651695
48656,1074674,None,89.54,,2.98,0.508,,110.156798658,9.86343975181
48656,1074677,None,80.45,,2.71,0.459,,109.059693727,8.77385236033
48656,1074678,None,219.22,,2.9,0.47,,101.755965517,22.3069427607
48656,1074679,None,221.31,,2.57,0.495,,132.294003891,29.2779860011
48656,1074680,None,207.25,,2.59,0.522,,141.231401544,29.2702079701
48656,1074681,None,274.68,,2.78,0.52,,126.737359712,34.8122179658
48656,1074683,None,30.96,,2.55,0.451,,116.549745098,3.60838010824
48656,1074684,None,23.87,,2.31,0.377,,102.890463203,2.45599535667
48656,1074685,None,12.88,,1.69,0.307,,121.343804734,1.56290820497
48656,1074686,None,17.06,,2.20,0.372,,108.777909091,1.85575112909
48656,1074687,None,22.50,,1.94,0.365,,127.831329897,2.87620492268
48656,1074688,None,14.88,,1.94,0.331,,110.305556701,1.64134668371
48656,1074689,None,13.81,,1.29,0.201,,95.5009534884,1.31886816767
48656,1074690,None,9.30,,1.39,0.256,,123.859661871,1.1518948554
48656,1074691,None,22.17,,2.11,0.42,,138.739132701,3.07584657199
48656,1074692,None,4.14,,1.33,0.212,,99.0854962406,0.410213954436
48656,1074693,None,20.43,,2.67,0.494,,124.705726592,2.54773799427
48656,1074694,None,31.71,,2.34,0.399,,110.199820513,3.49443630846
48656,1074695,None,11.52,,1.78,0.26,,85.7544157303,0.987890869213
48656,1074696,None,6.02,,1.46,0.245,,107.495219178,0.647121219452
48656,1074697,None,28.20,,2.40,0.427,,117.603666667,3.3164234
48656,1074698,None,10.94,,2.07,0.343,,105.387483092,1.15293906502
48656,1074702,None,16.48,,1.76,0.318,,120.368818182,1.98367812364
48656,1074703,None,16.74,,2.15,0.418,,134.105604651,2.24492782186
48656,1074704,None,6.41,,1.99,0.313,,96.9734321608,0.621599700151
48656,1074705,None,18.84,,1.83,0.375,,144.605032787,2.7243588177
56575,1166725,[St.Euronova.n].48,58.21,,2.127,0.437,,145.140690644,8.44863960239
56575,1166726,[St.Euronova.n].49,48.54,,2.888,0.507,,115.24101662,5.59379894676
56575,1166727,[St.Euronova.n].50,262.50,,2.315,0.549,,176.836028078,46.4194573704
56575,1166728,[St.Euronova.n].51,326.28,,2.931,0.747,,194.548821904,63.4773896108
56575,1166729,[St.Euronova.n].52,20.98,,2.182,0.467,,153.710831347,3.22485324167
56575,1166730,[St.Euronova.n].53,21.78,,3.120,0.681,,157.956230769,3.44028670615
56575,1166731,[St.Euroresa.n].48,0.87,,.851,0.189,,161.778656874,0.140747431481
56575,1166732,[St.Euroresa.n].49,2.70,,1.807,0.421,,172.669844494,0.466208580133
56575,1166733,[St.Euroresa.n].50,107.16,,3.384,0.787,,172.25201182,18.4585255867
56575,1166734,[St.Euroresa.n].51,193.5,,2.272,0.607,,206.852492958,40.0259573873
56575,1166737,[St.Milva.n].331,25.36,,280,0.416,,-58.8272857143,-1.49185996571
56575,1166738,[St.Milva.n].332,110.55,,2.069,0.265,,67.7681986467,7.49177436039
56575,1166739,[St.Milva.n].333,234.97,,2.873,0.542,,128.339975983,30.1560441568
56575,1166740,[St.Milva.n].334,203.60,,2.219,0.351,,97.8663600721,19.9255909107
56575,1166741,[St.Milva.n].335,16.69,,2.490,0.476,,130.851658635,2.18391418261
56575,1166742,[St.Milva.n].336,8.89,,2.060,0.419,,143.085058252,1.27202616786
56575,1166743,[St.Tomba.n].48,11.79,,2.127,0.411,,132.916901269,1.56709026597
56575,1166744,[St.Tomba.n].49,17.66,,3.109,0.608,,135.248273721,2.38848451392
56575,1166745,[St.Tomba.n].50,254.67,,2.652,0.709,,207.032399698,52.7249412312
56575,1166746,[St.Tomba.n].51,186.66,,2.549,0.395,,94.6497304825,17.6673186919
56575,1166748,[St.Tomba.n].53,4.4,,1.820,0.340,,126.500186813,0.556600821978
56575,1166749,[St.Eldena.n].49,95.66,,2.332,0.542,,172.105524871,16.4636145092
56575,1166750,[St.Eldena.n].50,44.27,,2.080,0.387,,125.744692308,5.56671752846
56575,1166751,[St.Eldena.n].51,325.85,,3.258,0.757,,172.038135666,56.0586265068
56575,1166752,[St.Eldena.n].52,344.9,,2.458,0.540,,159.377805533,54.9694051283
56575,1166753,[St.Eldena.n].53,21.04,,1.907,0.353,,124.794498689,2.62567625242
56575,1166754,[St.Eldena.n].54,42.7,,4.037,0.850,,150.239390389,6.41522196961
56575,1166755,[St.Tomensa.n].49,1.49,,1.025,0.283,,215.784560976,0.321518995854
56575,1166756,[St.Tomensa.n].50,145.11,,2.403,0.640,,206.02074948,29.895670957
56575,1166757,[St.Tomensa.n].51,276.67,,2.465,0.620,,191.208298174,52.9015998559
56575,1166758,[St.Tomensa.n].52,255.65,,2.072,0.565,,212.370397683,54.2924921678
56575,1166759,[St.Tomensa.n].53,3.66,,1.798,0.441,,184.959525028,0.676951861602
56575,1166760,[St.Tomensa.n].54,4.0,,2.116,0.504,,177.872255198,0.711489020794
56575,1166763,[St.Eurotango.n].51,132.55,,2.669,0.561,,149.878082803,19.8663398755
56575,1166764,[St.Eurotango.n].52,83.08,,2.540,0.509,,140.080700787,11.6379046214
56575,1166769,[St.Eurostarch.n].51,244.75,,2.486,0.602,,181.843074014,44.506092365
56575,1166770,[St.Eurostarch.n].52,185.69,,2.940,0.625,,152.272034014,28.275393996
56575,1166773,[St.Euroflora.n].49,0.61,,0.374,0.132,,292.628176471,0.178503187647
56575,1166774,[St.Euroflora.n].50,5.22,,2.479,0.584,,175.265862445,0.91488780196
56575,1166775,[St.Euroflora.n].51,211.78,,2.221,0.577,,199.479886087,42.2458502756
56575,1166776,[St.Euroflora.n].52,187.38,,2.378,0.438,,123.875393608,23.2117712543
56575,1166777,[St.Euroflora.n].53,1.30,,0.589,0.141,,179.075794567,0.232798532937
56575,1166779,[St.Kuras.n].49,19.86,,2.259,0.435,,132.250081009,2.62648660884
56575,1166780,[St.Kuras.n].50,10.93,,2.648,0.556,,149.65678852,1.63574869852
56575,1166781,[St.Kuras.n].51,252.91,,2.597,0.418,,100.641948017,25.453355073
56575,1166782,[St.Kuras.n].52,382.70,,2.500,0.504,,141.287,54.0705349
56575,1166783,[St.Kuras.n].53,27.6,,3.884,0.832,,153.89915242,4.2476166068
56575,1166784,[St.Kuras.n].54,3.05,,1.640,0.304,,125.052853659,0.381411203659
56575,1166785,[St.Jasira.n].52,89.07,,2.597,0.523,,141.073214863,12.5653912479
56575,1166786,[St.Jasira.n].53,51.65,,2.772,0.603,,157.219467532,8.12038549805
56575,1166787,[St.Jasira.n].54,267.34,,2.376,0.562,,176.218986532,47.1103838595
56575,1166788,[St.Jasira.n].55,300.67,,2.459,0.594,,181.248610411,54.4960196922
56575,1166789,[St.Jasira.n].56,94.51,,2.418,0.444,,123.309828784,11.6540119184
56575,1166790,[St.Jasira.n].57,76.42,,2.200,0.461,,149.232454545,11.4043441764
56575,1166791,[St.Albatros.n].49,70.58,,2.437,0.536,,159.629552318,11.2666538026
56575,1166792,[St.Albatros.n].50,127.51,,2.245,0.496,,160.622412027,20.4809637575
56575,1166793,[St.Albatros.n].51,262.24,,2.681,0.768,,226.147276016,59.3048616625
56575,1166794,[St.Albatros.n].52,324.69,,2.917,0.642,,159.776132671,51.8777125168
56575,1166795,[St.Albatros.n].53,137.8,,4.086,1.023,,190.054107195,26.1894559715
56575,1166796,[St.Albatros.n].54,74.90,,2.203,0.553,,190.708334544,14.2840542573
56575,1166797,[St.Maxilla.n].49,27.97,,3.219,0.788,,184.483520659,5.16000407282
56575,1166798,[St.Maxilla.n].50,56.39,,2.542,0.665,,201.292035405,11.3508578765
56575,1166799,[St.Maxilla.n].51,260.78,,3.215,0.696,,156.172225505,40.7265929673
56575,1166800,[St.Maxilla.n].52,205.77,,3.185,0.967,,243.297675039,50.0633625928
56575,1166801,[St.Maxilla.n].53,39.16,,3.245,0.769,,176.666969183,6.91827851322
56575,1166802,[St.Maxilla.n].54,28.10,,2.857,0.621,,157.047868043,4.41304509202
56575,1166803,[St.Sommergold.n].49,19.59,,2.607,0.613,,174.823171845,3.42478593644
56575,1166804,[St.Sommergold.n].50,39.17,,3.305,0.760,,169.641614221,6.64486202903
56575,1166805,[St.Sommergold.n].51,276.06,,2.822,0.579,,144.860635719,39.9902270967
56575,1166806,[St.Sommergold.n].52,274.61,,2.806,0.784,,219.088282965,60.163833385
56575,1166807,[St.Sommergold.n].53,52.23,,2.470,0.568,,169.64651417,8.8606374351
56575,1166808,[St.Sommergold.n].54,17.28,,2.736,0.637,,172.508637427,2.98094925474
56575,1166811,[St.Logo.n].51,18.37,,2.316,0.676,,231.569556131,4.25393274613
56575,1166812,[St.Logo.n].52,126.99,,2.261,0.693,,246.188547988,31.2634837089
56575,1166815,[St.Kormoran.n].49,116.13,,2.549,0.512,,140.550083562,16.3220812041
56575,1166816,[St.Kormoran.n].50,110.09,,2.537,0.604,,177.76346827,19.5699802218
56575,1166817,[St.Kormoran.n].51,317.26,,2.747,0.650,,176.308769203,55.9357201173
56575,1166818,[St.Kormoran.n].52,403.92,,2.470,0.547,,161.144489879,65.0894823517
56575,1166819,[St.Kormoran.n].53,134.56,,2.797,0.510,,122.025219521,16.4197135387
56575,1166820,[St.Kormoran.n].54,90.00,,2.340,0.444,,129.430589744,11.6487530769
56575,1166821,[St.Kiebitz.n].49,206.83,,2.341,0.408,,113.971493806,23.5727240639
56575,1166822,[St.Kiebitz.n].50,236.63,,1.954,0.502,,196.595904811,46.5204889553
56575,1166823,[St.Kiebitz.n].51,534.56,,3.157,0.714,,165.851079823,88.65735323
56575,1166824,[St.Kiebitz.n].52,376.62,,2.631,0.545,,146.832572026,55.3000832764
56575,1166825,[St.Kiebitz.n].53,190.04,,2.536,0.429,,108.851037855,20.6860512339
56575,1166826,[St.Kiebitz.n].54,195.28,,2.896,0.679,,174.148325967,34.0076850948
56575,1166827,[St.Kolibri.n].49,138.68,,2.651,0.640,,181.105332705,25.1156875395
56575,1166828,[St.Kolibri.n].50,174.48,,2.441,0.681,,218.671022941,38.1537200828
56575,1166829,[St.Kolibri.n].51,610.5,,3.881,0.883,,167.205680752,102.079068099
56575,1166830,[St.Kolibri.n].52,589.93,,2.701,0.487,,119.990591262,70.7860495035
56575,1166831,[St.Kolibri.n].53,224.17,,2.561,0.487,,129.847093713,29.1078229977
56575,1166832,[St.Kolibri.n].54,157.55,,2.093,0.461,,159.945002867,25.1993352016
56575,1166833,[St.Pirol.n].49,161.94,,2.622,0.640,,183.775482075,29.7606015672
56575,1166834,[St.Pirol.n].50,174.03,,2.461,0.621,,192.023448598,33.4178407595
56575,1166835,[St.Pirol.n].51,421.60,,2.879,0.749,,199.846777701,84.2554014786
56575,1166836,[St.Pirol.n].52,423.63,,2.480,0.593,,178.799903226,75.7450030035
56575,1166837,[St.Pirol.n].53,209.25,,2.997,0.591,,136.884197197,28.6430182635
56575,1166838,[St.Pirol.n].54,114.2,,4.090,0.945,,170.738344743,19.4983189697
56575,1166841,[St.Maxi.n].49,1.43,,2.232,0.519,,172.21388172,0.24626585086
56575,1166842,[St.Maxi.n].50,112.51,,2.241,0.544,,182.435772869,20.5258488055
56575,1166843,[St.Maxi.n].51,464.17,,2.731,0.714,,201.129694984,93.3583705205
56575,1166844,[St.Maxi.n].52,243.66,,2.296,0.614,,207.108602787,50.4640821552
56575,1166845,[St.Maxi.n].53,65.99,,2.390,0.531,,161.862732218,10.681321699
56575,1166846,[St.Maxi.n].54,4.9,,2.510,0.528,,150.045565737,0.735223272112
56575,1166847,[St.Jumbo.n].49,150.58,,2.547,0.517,,142.670902631,21.4833845181
56575,1166848,[St.Jumbo.n].50,83.55,,2.125,0.480,,165.569352941,13.8333194382
56575,1166849,[St.Jumbo.n].51,334.62,,2.597,0.698,,208.458659607,69.7544366778
56575,1166850,[St.Jumbo.n].52,389.61,,2.609,0.544,,148.196007282,57.7386463973
56575,1166851,[St.Jumbo.n].53,143.58,,2.495,0.496,,138.48459519,19.8836181774
56575,1166852,[St.Jumbo.n].54,64.6,,3.945,0.782,,137.912602028,8.909154091
56575,1166853,[St.Alegria.n].330,103.84,,2.914,0.589,,141.814659574,14.7260342502
56575,1166854,[St.Alegria.n].331,215.50,,3.325,0.698,,149.61181203,32.2413454925
56575,1166855,[St.Alegria.n].332,389.7,,2.455,0.457,,125.837712831,49.0389566902
56575,1166856,[St.Alegria.n].333,354.52,,2.667,0.607,,167.283550431,59.3053642989
56575,1166857,[St.Alegria.n].334,148.9,,2.414,0.449,,125.685342999,18.7145475726
56575,1166858,[St.Alegria.n].335,135.1,,3.935,0.680,,112.495132147,15.1980923531
56575,1166859,[St.Karlena.n].52,143.16,,2.354,0.533,,166.110109601,23.7803232904
56575,1166860,[St.Karlena.n].53,219.89,,2.626,0.518,,136.945187357,30.112877248
56575,1166861,[St.Karlena.n].54,457.11,,2.815,0.735,,200.788243339,91.7823139128
56575,1166862,[St.Karlena.n].55,479.99,,2.754,0.660,,179.338416122,86.0806463544
56575,1166863,[St.Karlena.n].56,131.08,,2.386,0.501,,149.661853311,19.617675732
56575,1166864,[St.Karlena.n].57,112.4,,3.291,0.807,,184.901220602,20.7828971956
56575,1166867,[St.Eurobravo.n].50,224.03,,2.570,0.687,,207.002175097,46.374697287
56575,1166868,[St.Eurobravo.n].51,140.2,,2.851,0.613,,154.699276394,21.6888385505
56575,1166871,[St.Golf.n].50,3.72,,2.227,0.483,,156.570700045,0.582443004167
56575,1166872,[St.Golf.n].51,21.16,,2.894,0.614,,151.850096061,3.21314803265
56575,1166873,[St.Golf.n].52,350.70,,2.705,0.688,,194.030807763,68.0466042826
56575,1166874,[St.Golf.n].53,212.96,,2.625,0.577,,159.49652381,33.9663797105
56575,1166875,[St.Golf.n].54,0.97,,0.487,0.102,,149.132585216,0.144658607659
56575,1166876,[St.Golf.n].55,14.52,,2.306,0.518,,164.318396357,2.38590311511
56575,1166877,[St.Priamos.n].50,76.38,,2.725,0.646,,176.751220183,13.5002581976
56575,1166878,[St.Priamos.n].51,119.62,,2.496,0.527,,150.824820513,18.0416650297
56575,1166879,[St.Priamos.n].52,284.95,,2.585,0.703,,211.640578337,60.306982797
56575,1166880,[St.Priamos.n].53,303.23,,2.357,0.491,,148.002655494,44.8788452255
56575,1166881,[St.Priamos.n].54,91.95,,4.108,0.923,,164.370544304,15.1138715487
56575,1166882,[St.Priamos.n].55,85.25,,3.092,0.670,,156.375227684,13.3309881601
56575,1166883,[St.Burana.n].50,52.62,,2.008,0.454,,165.78261753,8.72348133442
56575,1166884,[St.Burana.n].51,52.61,,2.175,0.489,,164.514586207,8.65511238034
56575,1166885,[St.Burana.n].52,377.29,,2.929,0.769,,202.23394435,76.3008448637
56575,1166886,[St.Burana.n].53,329.61,,2.238,0.529,,176.0587605,58.0307280486
56575,1166887,[St.Burana.n].54,78.0,,3.648,0.791,,156.518140351,12.2084149474
56575,1166888,[St.Burana.n].55,85.63,,2.329,0.486,,148.360250322,12.7040882351
56575,1166889,[St.Sibu.n].50,49.66,,2.801,0.548,,135.33141271,6.72055795517
56575,1166890,[St.Sibu.n].51,40.06,,2.416,0.580,,179.753225166,7.20091420013
56575,1166891,[St.Sibu.n].52,301.61,,2.657,0.495,,125.987338728,37.9990412337
56575,1166892,[St.Sibu.n].53,285.48,,2.541,0.749,,234.45284022,66.9315968261
56575,1166893,[St.Sibu.n].54,56.51,,2.427,0.499,,145.290625876,8.21037326823
56575,1166894,[St.Sibu.n].55,0.09,,0.493,0.108,,158.75393712,0.0142878543408
56575,1166895,[St.Ramses.n].50,134.92,,2.168,0.392,,120.498808118,16.2576991913
56575,1166896,[St.Ramses.n].51,120.37,,2.021,0.366,,120.785466106,14.5389465552
56575,1166897,[St.Ramses.n].52,494.94,,2.721,0.631,,171.587036751,84.9252879696
56575,1166898,[St.Ramses.n].53,350.6,,3.828,0.915,,178.715213166,62.6575537361
56575,1166899,[St.Ramses.n].54,147.64,,3.249,0.579,,117.895679594,17.4061181352
56575,1166900,[St.Ramses.n].55,125.18,,2.713,0.561,,146.469159971,18.3350094451
56575,1166901,[St.Verdi.n].50,12.42,,2.283,0.532,,172.713719229,2.14510439283
56575,1166903,[St.Verdi.n].52,120.92,,2.058,0.540,,202.077670554,24.4352319234
56575,1166904,[St.Verdi.n].53,147.00,,2.423,0.618,,194.742716054,28.62717926
56575,1166905,[St.Verdi.n].54,1.6,,0.767,0.215,,219.999907432,0.35199985189
56575,1166907,[St.D.n].1.887,133.51,,3.132,0.641,,144.34855811,19.2719759932
56575,1166908,[St.D.n].1.888,134.51,,2.801,0.559,,139.258581578,18.7316718081
56575,1166909,[St.D.n].1.889,492.09,,2.417,0.509,,150.278642532,73.9506172036
56575,1166910,[St.D.n].1.890,316.48,,2.552,0.379,,88.1979717868,27.9128941111
56575,1166911,[St.D.n].1.891,150.59,,1.953,0.409,,149.10840297,22.4542344032
56575,1166912,[St.D.n].1.892,128.5,,2.229,0.374,,107.47524585,13.8105690917
56575,1166913,[St.Saturna.n].343,83.61,,2.057,0.486,,175.953407389,14.7114643918
56575,1166914,[St.Saturna.n].344,81.32,,2.220,0.453,,143.741054054,11.6890225157
56575,1166915,[St.Saturna.n].345,341.58,,3.403,0.793,,172.716679694,58.99656345
56575,1166916,[St.Saturna.n].346,295.02,,2.857,0.735,,196.949863143,58.1041486245
56575,1166917,[St.Saturna.n].347,102.36,,2.785,0.408,,86.1861023339,8.8220094349
56575,1166918,[St.Saturna.n].348,60.9,,3.008,0.659,,158.769446809,9.66905931064
56575,1166919,[St.Albatros.n].55,379.90,,3.401,0.841,,186.967211702,71.0288437258
56575,1166920,[St.Albatros.n].56,333.00,,3.061,0.707,,170.657271153,56.828871294
