Culture_ID,Plant_ID,Subspecies,55_12,69_12,55_810,69_810,188,190,191
58243,1213991,[St.Pirol.n].122,194.9,,2.7511,0.758,,2.15213153175,0.419450435538
58243,1213992,[St.Pirol.n].123,181.2,,2.8807,0.788,,2.1323162457,0.386375703722
58243,1213993,[St.Pirol.n].124,564.6,,2.6984,0.618,,1.68711607175,0.952545734108
58243,1213994,[St.Pirol.n].125,539.7,,2.4077,0.686,,2.2460621751,1.2121997559
58243,1213995,[St.Pirol.n].126,470.4,,2.9615,0.571,,1.32494698801,0.623255063161
58243,1213996,[St.Pirol.n].127,573.9,,3.2003,0.906,,2.22785459519,1.27856575218
58243,1213997,[St.Pirol.n].128,254.8,,2.7510,0.751,,2.12678639404,0.541905173201
58243,1213998,[St.Pirol.n].129,15.01,,3.1925,0.851,,2.06249255286,0.0309580132184
58243,1213999,[St.Kolibri.n].118,229.8,,3.0355,0.895,,2.34531341954,0.538953023809
58243,1214000,[St.Kolibri.n].119,170.8,,2.7264,0.561,,1.4545284507,0.24843345938
58243,1214001,[St.Kolibri.n].120,486.6,,2.7619,0.743,,2.08704705203,1.01555709552
58243,1214002,[St.Kolibri.n].121,441.2,,2.9955,0.957,,2.59166218828,1.14344135747
58243,1214003,[St.Kolibri.n].122,175.3,,2.7348,0.574,,1.49574377505,0.262203883766
58243,1214004,[St.Kolibri.n].123,189.9,,2.8281,0.611,,1.55733108695,0.295737173412
58243,1214005,[St.Kolibri.n].124,370.9,,3.2964,0.811,,1.85712967722,0.688809397282
58243,1214006,[St.Kolibri.n].125,449.2,,2.5336,0.495,,1.3506117114,0.60669478076
58243,1214007,[St.Kolibri.n].126,476.4,,3.4350,1.067,,2.50312909753,1.19249070206
58243,1214008,[St.Kolibri.n].127,533.4,,2.9600,0.610,,1.45768081081,0.777526944486
58243,1214009,[St.Kolibri.n].128,140.5,,2.5829,0.568,,1.59594855511,0.224230771993
58243,1214010,[St.Kolibri.n].129,179.5,,2.6833,0.616,,1.69255069169,0.303812849158
58243,1214011,[St.Ulme.n].124,97.1,,2.5914,0.836,,2.62292541406,0.254686057705
58243,1214012,[St.Ulme.n].125,47.8,,2.9042,0.799,,2.14805793472,0.102677169279
58243,1214013,[St.Ulme.n].126,103.3,,2.8764,0.812,,2.2198431609,0.229309798521
58243,1214014,[St.Ulme.n].127,106.23,,2.4065,0.703,,2.31812493455,0.246254411797
58243,1214015,[St.Ulme.n].128,54.1,,2.2275,0.669,,2.40023700337,0.129852821882
58243,1214016,[St.Ulme.n].129,50.0,,2.5688,0.777,,2.42162864217,0.121081432108
58243,1214017,[St.Ulme.n].130,143.7,,2.8215,0.767,,2.1152821921,0.303966051004
58243,1214018,[St.Ulme.n].131,180.7,,3.7911,1.035,,2.12694834138,0.384339565287
58243,1214019,[St.Ulme.n].132,188.9,,2.3207,0.834,,2.99061326712,0.564926846159
58243,1214020,[St.Ulme.n].133,205.4,,3.2028,0.881,,2.14758812164,0.441114600186
58243,1214021,[St.Ulme.n].134,63.8,,2.5710,0.655,,1.94451683003,0.124060173756
58243,1214022,[St.Ulme.n].135,38.0,,2.6520,0.700,,2.0363873454,0.0773827191252
58243,1214023,[St.Kiebitz.n].118,198.6,,2.9335,0.633,,1.55470194137,0.308763805555
58243,1214024,[St.Kiebitz.n].119,170.1,,2.9634,0.646,,1.57679846055,0.26821341814
58243,1214025,[St.Kiebitz.n].120,341.8,,3.0589,0.772,,1.92065305927,0.656479215658
58243,1214026,[St.Kiebitz.n].121,326.0,,4.1173,0.873,,1.51719156996,0.494604451807
58243,1214027,[St.Kiebitz.n].122,194.8,,2.8605,0.785,,2.14114547632,0.417095138786
58243,1214028,[St.Kiebitz.n].123,187.4,,3.7091,1.175,,2.56475439244,0.480634973143
58243,1214029,[St.Kiebitz.n].124,440.2,,2.7837,0.757,,2.11627223444,0.931583037599
58243,1214030,[St.Kiebitz.n].125,329.2,,2.8917,0.611,,1.50981394301,0.497030750039
58243,1214031,[St.Kiebitz.n].126,492.1,,2.5561,0.847,,2.7105118763,1.33384289433
58243,1214032,[St.Kiebitz.n].127,474.1,,2.4632,0.837,,2.79488883728,1.32505679776
58243,1214033,[St.Kiebitz.n].128,168.7,,2.4473,0.575,,1.74639805132,0.294617351258
58243,1214034,[St.Kiebitz.n].129,189.6,,2.3000,0.633,,2.14904391304,0.407458725913
58243,1214035,[St.Kormoran.n].118,125.2,,3.4921,0.664,,1.29830466682,0.162547744286
